id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVwdL1rC_7pvs4fz3JvT,2016-04-01T06:45:57Z,2019-01-28T10:27:53Z,559 Winecoff School Rd,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Concord,US,us/nc/concord/559winecoffschoolrd/275723174,35.44303487,-80.62424435,,18.25,14.25,USD,2016-04-01T06:45:57Z,"Pesto sauce, mozzarella cheese, red onions, roma tomatoes",Pesto Pizza,Giovanni's Pizza,28027,USD,0,25,NC
AVwdL1rC_7pvs4fz3JvT,2016-04-01T06:45:57Z,2019-01-28T10:27:53Z,559 Winecoff School Rd,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Concord,US,us/nc/concord/559winecoffschoolrd/275723174,35.44303487,-80.62424435,,18.75,14.75,USD,2016-04-01T06:45:57Z,"Grilled chicken, with fresh roma tomatoes, red onions, fresh basil",Chicken Pizza,Giovanni's Pizza,28027,USD,0,25,NC
AVwdL1rC_7pvs4fz3JvT,2016-04-01T06:45:57Z,2019-01-28T10:27:53Z,559 Winecoff School Rd,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Concord,US,us/nc/concord/559winecoffschoolrd/275723174,35.44303487,-80.62424435,,19.75,14.95,USD,2016-04-01T06:45:57Z,"Chicken, alfredo sauce, broccoli, garlic, mozzarella cheese",White Alfredo Pizza,Giovanni's Pizza,28027,USD,0,25,NC
AVwc4eQA_7pvs4fzz9ox,2016-03-28T05:33:04Z,2019-01-28T10:25:15Z,6061 Fresh Pond Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Maspeth,US,us/ny/maspeth/6061freshpondrd/1326271758,40.71536,-73.90137,http://www.singlepage.com/la-bella-mariella-pizzeria--restaurant,20.5,20.5,USD,2016-06-08T16:11:00.000Z,"Fresh mushrooms, peppers, onions, broccoli and spinach (with or without sauce)",Vegetable Specialty Pizza,Labella Mariella Pizzeria,11378,USD,0,25,NY
AVwc4eQA_7pvs4fzz9ox,2016-03-28T05:33:04Z,2019-01-28T10:25:15Z,6061 Fresh Pond Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Maspeth,US,us/ny/maspeth/6061freshpondrd/1326271758,40.71536,-73.90137,http://www.singlepage.com/la-bella-mariella-pizzeria--restaurant,9.95,9.95,USD,"2016-06-08T16:11:00.000Z,2016-03-28T05:33:00.000Z",,Chicken Pizzaiola,Labella Mariella Pizzeria,11378,USD,0,25,NY
AVwc4eQA_7pvs4fzz9ox,2016-03-28T05:33:04Z,2019-01-28T10:25:15Z,6061 Fresh Pond Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Maspeth,US,us/ny/maspeth/6061freshpondrd/1326271758,40.71536,-73.90137,http://www.singlepage.com/la-bella-mariella-pizzeria--restaurant,19.5,19.5,USD,"2018-02-16T20:50:23.679Z,2018-01-29T18:37:56.133Z,2018-01-30T01:17:09.386Z,2018-01-28T20:17:03.638Z,2018-01-11T13:06:40.480Z,2017-12-16T14:20:00.000Z,2017-12-08T02:39:00.000Z",,Eggplant & Ricotta Specialty Pizza,Labella Mariella Pizzeria,11378,USD,0,25,NY
AVwc4eQA_7pvs4fzz9ox,2016-03-28T05:33:04Z,2019-01-28T10:25:15Z,6061 Fresh Pond Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Maspeth,US,us/ny/maspeth/6061freshpondrd/1326271758,40.71536,-73.90137,http://www.singlepage.com/la-bella-mariella-pizzeria--restaurant,19.5,19.5,USD,"2018-02-16T20:50:23.680Z,2018-01-29T18:37:56.133Z,2018-01-30T01:17:09.387Z,2018-01-28T20:17:03.640Z,2018-01-11T13:06:40.481Z,2017-12-16T14:20:00.000Z,2017-12-08T02:39:00.000Z",,Salad Specialty Pizza,Labella Mariella Pizzeria,11378,USD,0,25,NY
AVwc4eQA_7pvs4fzz9ox,2016-03-28T05:33:04Z,2019-01-28T10:25:15Z,6061 Fresh Pond Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Maspeth,US,us/ny/maspeth/6061freshpondrd/1326271758,40.71536,-73.90137,http://www.singlepage.com/la-bella-mariella-pizzeria--restaurant,7,7,USD,"2018-02-16T20:50:23.677Z,2018-01-29T18:37:56.130Z,2018-01-30T01:17:09.385Z,2018-01-28T20:17:03.636Z,2018-01-11T13:06:40.479Z,2017-12-16T14:20:00.000Z,2017-12-08T02:39:00.000Z,2016-06-08T16:11:00.000Z",,Mini (10 Inch) Cheese Pizza,Labella Mariella Pizzeria,11378,USD,0,25,NY
AVwc4eQA_7pvs4fzz9ox,2016-03-28T05:33:04Z,2019-01-28T10:25:15Z,6061 Fresh Pond Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Maspeth,US,us/ny/maspeth/6061freshpondrd/1326271758,40.71536,-73.90137,http://www.singlepage.com/la-bella-mariella-pizzeria--restaurant,19.5,19.5,USD,"2018-02-16T20:50:23.682Z,2018-01-29T18:37:56.135Z,2018-01-30T01:17:09.387Z,2018-01-28T20:17:03.641Z,2018-01-11T13:06:40.481Z,2017-12-16T14:20:00.000Z,2017-12-08T02:39:00.000Z",,Broccoli & Spinach Specialty Pizza,Labella Mariella Pizzeria,11378,USD,0,25,NY
AVzA0uuI-gnIPe8DSbz6,2017-06-19T14:47:47Z,2019-01-28T10:24:53Z,208 Beach 116th St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Rockaway Park,US,us/ny/rockawaypark/208beach116thst/-1758467019,40.580076,-73.837317,,17.95,17.95,USD,2018-04-13T09:33:10.729Z,thin crustampcomma lioni fresh mozzarella ampamp our vodka sauce,Pizza Ala Vodka,Slices N Ices,11694,USD,0,25,NY
AVwdCYiRByjofQCxk14f,2016-03-19T19:47:27Z,2019-01-28T10:22:23Z,590 E 191st St,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Bronx,US,us/ny/bronx/590e191stst/-718079207,40.85881,-73.88475,,17.99,17.99,USD,"2018-05-10T23:10:17.466Z,2018-01-31T09:43:41.961Z,2018-02-02T09:18:40.259Z,2018-04-16T03:20:10.928Z",,Sausage Pizza,Pugsley Pizza,10458,USD,0,25,NY
AVwdCYiRByjofQCxk14f,2016-03-19T19:47:27Z,2019-01-28T10:22:23Z,590 E 191st St,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Bronx,US,us/ny/bronx/590e191stst/-718079207,40.85881,-73.88475,,9.99,9.99,USD,"2018-01-18T15:53:37.968Z,2018-01-19T21:42:21.111Z,2018-01-10T01:24:11.681Z,2018-01-19T23:32:37.647Z,2018-01-18T14:05:16.004Z,2017-12-15T00:34:20.102Z,2017-12-05T18:49:09.864Z,2017-10-14T14:33:52.962Z,2016-03-19T19:47:27Z",,Mushroom Pizza,Pugsley Pizza,10458,USD,0,25,NY
AVwcgG4LkufWRAb5v1pn,2014-01-09T05:28:11Z,2019-01-28T10:22:22Z,6100 Riverdale Ave,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Bronx,US,us/ny/bronx/6100riverdaleave/-1177443287,40.910131,-73.902837,,23,23,USD,"2017-01-02T08:25:49Z,2016-03-19T19:47:21Z","One size. sliced streak, peppers, onions, mushrooms and american cheese",Stuffed Cheese Steak Pizza,Nona's Pizza,10471,USD,25,40,NY
AVzA5Ly_-gnIPe8DSeLp,2017-06-19T15:07:15Z,2019-01-28T10:16:28Z,564 W 235th St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Bronx,US,us/ny/bronx/564w235thst/-2068255666,40.88564,-73.910245,,20.9,20.9,USD,"2018-05-26T12:43:33.954Z,2018-05-14T19:23:42.399Z,2018-06-07T16:54:12.554Z",,Vegetable Pizza,Pizza Chef,10463,USD,0,25,NY
AVwcoxNykufWRAb5xY68,2015-10-20T03:24:22Z,2019-01-28T10:13:23Z,5654 Riverdale Ave,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Bronx,US,us/ny/bronx/5654riverdaleave/-1768977928,40.905766,-73.90411,,16.5,16.5,USD,"2018-02-26T12:16:28.674Z,2018-01-19T03:43:17.057Z,2018-01-21T01:34:26.859Z,2018-01-11T14:39:29.088Z,2018-01-20T00:37:20.352Z,2017-12-15T17:36:00.000Z,2017-10-22T15:10:00.000Z",,Lasagna Pizza,Addeo's Riverdale Pizzeria,10471,USD,0,25,NY
AVwc4zjS_7pvs4fz0BeK,2016-04-03T00:58:09Z,2019-01-27T19:02:16Z,37 W Bel Air Ave,"Pizza,Caterers,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Aberdeen,US,us/md/aberdeen/37wbelairave/-749281273,39.509636,-76.16463,,12.95,12.95,USD,"2018-04-06T00:19:05.383Z,2018-01-19T04:11:29.242Z,2018-01-18T15:09:56.753Z,2018-02-27T09:23:46.177Z,2018-01-18T16:59:49.816Z,2018-01-18T23:12:23.039Z",,Chicken Pizzaiola,Frank's Pizza,21001,USD,0,25,MD
AVwcpYMFIN2L1WUfnUxl,2015-10-19T17:24:53Z,2019-01-27T06:40:01Z,360 W Schick Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Bloomingdale,US,us/il/bloomingdale/360wschickrd/1067414084,41.95297,-88.109796,,3.25,3.25,USD,"2018-04-27T10:58:58.636Z,2018-06-05T19:16:07.363Z,2018-06-30T10:59:36.289Z",,Pepperoni Pizza Slice,Cugini's Pizza,60108,USD,0,30,IL
AVwch3FIkufWRAb5wKnz,2016-03-31T02:41:51Z,2019-01-27T06:27:39Z,10100 Shaver Rd,"Pizza,Restaurant,wich Place,Pizza Place,Sandwich Place,Restaurants",Accommodation & Food Services,Portage,US,us/mi/portage/10100shaverrd/383087624,42.1705,-85.61576,,7.07,7.07,USD,"2016-03-31T02:41:51Z,2016-06-20T15:51:27Z",,3 Topping Pizza,Mancinos Pizza & Grinders,49024,USD,0,25,MI
AVwch3FIkufWRAb5wKnz,2016-03-31T02:41:51Z,2019-01-27T06:27:39Z,10100 Shaver Rd,"Pizza,Restaurant,wich Place,Pizza Place,Sandwich Place,Restaurants",Accommodation & Food Services,Portage,US,us/mi/portage/10100shaverrd/383087624,42.1705,-85.61576,,0.85,0.85,USD,"2016-03-31T02:41:51Z,2016-06-20T15:51:27Z",,Create Your Own Pizza,Mancinos Pizza & Grinders,49024,USD,0,25,MI
AVwch3FIkufWRAb5wKnz,2016-03-31T02:41:51Z,2019-01-27T06:27:39Z,10100 Shaver Rd,"Pizza,Restaurant,wich Place,Pizza Place,Sandwich Place,Restaurants",Accommodation & Food Services,Portage,US,us/mi/portage/10100shaverrd/383087624,42.1705,-85.61576,,4.52,4.52,USD,"2016-03-31T02:41:51Z,2016-06-20T15:51:27Z",,Cheese Pizza,Mancinos Pizza & Grinders,49024,USD,0,25,MI
AV6C4aMuRxPSIh2Rkx0P,2017-09-15T00:12:26Z,2019-01-27T06:26:13Z,16801 Redmond Way,"Pizza,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Redmond,US,us/wa/redmond/16801redmondway/-1272956156,47.67197,-122.11512,,22.75,13,USD,"2018-01-23T08:19:39.820Z,2018-01-19T12:49:43.183Z,2017-12-20T07:02:40.941Z,2017-12-10T19:32:03.531Z,2017-10-29T06:37:40.132Z",,Putanesca Pizza,Romio's Pizza & Pasta,98052,USD,0,25,WA
AV6C4aMuRxPSIh2Rkx0P,2017-09-15T00:12:26Z,2019-01-27T06:26:13Z,16801 Redmond Way,"Pizza,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Redmond,US,us/wa/redmond/16801redmondway/-1272956156,47.67197,-122.11512,,21.75,12.5,USD,"2018-01-23T08:19:39.822Z,2018-01-19T12:49:43.184Z,2017-12-20T07:02:40.942Z,2017-12-10T19:32:03.532Z,2017-10-29T06:37:40.133Z",,Spinach Gourmet (No Pizza Sauce),Romio's Pizza & Pasta,98052,USD,0,25,WA
AV6C4aMuRxPSIh2Rkx0P,2017-09-15T00:12:26Z,2019-01-27T06:26:13Z,16801 Redmond Way,"Pizza,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Redmond,US,us/wa/redmond/16801redmondway/-1272956156,47.67197,-122.11512,,12.2,12.2,USD,"2018-01-23T08:19:39.883Z,2018-01-19T12:49:43.227Z,2017-12-20T07:02:40.985Z,2017-12-10T19:32:03.567Z,2017-10-29T06:37:40.173Z",,Garlic Chicken Pizza,Romio's Pizza & Pasta,98052,USD,0,25,WA
AVwdzfCC_7pvs4fz9agm,2016-03-30T04:07:44Z,2019-01-26T09:58:28Z,552 W Arrow Hwy,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,San Dimas,US,us/ca/sandimas/552warrowhwy/147552682,34.103462,-117.818347,,12.99,12.99,USD,2016-03-30T04:07:44Z,"Pepperoni, ham, sausage, beef, bacon",Meat Lovers Pizza,Michael Angelo's Pizza,91773,USD,0,25,CA
AVwdzfCC_7pvs4fz9agm,2016-03-30T04:07:44Z,2019-01-26T09:58:28Z,552 W Arrow Hwy,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,San Dimas,US,us/ca/sandimas/552warrowhwy/147552682,34.103462,-117.818347,,15.99,15.99,USD,2016-03-30T04:07:44Z,"Based with alfredo sauce, chicken and spinach",Chicken Alfredo Pizza,Michael Angelo's Pizza,91773,USD,0,25,CA
AVwc7Yx-ByjofQCxjt4-,2016-03-22T04:21:07Z,2019-01-26T09:56:34Z,1066 Gayley Ave,"Pizza,Restaurant,Pizza Place Westwood Village,Pizza Restaurants,American restaurants,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/1066gayleyave/-1906432836,34.060987,-118.446939,,4.95,4.95,USD,"2017-03-21T20:21:08Z,2016-03-22T04:21:07Z","Pepperoni, sausage ham, mushrooms",Meat Stuffed Pizza,Lamonica's New York Pizza,90024,USD,0,25,CA
AVwcxpLzIN2L1WUfoxQQ,2016-04-01T06:50:20Z,2019-01-26T09:56:26Z,2091 E Orangethorpe Ave,"Pizza,American Restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Placentia,US,us/ca/placentia/2091eorangethorpeave/323727705,33.866934,-117.818884,,7.95,7.95,USD,"2016-04-01T06:50:00.000Z,2016-04-01T06:51:00.000Z","Our dough is made fresh daily with enriched flour, followed by our thick, rich pizza sauce mixed with our own special herbs and spices, then topped off with mozzarella cheese.",Cheese Pizza,Pizza Store,92870,USD,0,25,CA
AVwc0qD8IN2L1WUfpSJA,2016-06-20T15:18:32Z,2019-01-26T09:53:12Z,303 S Mission Dr,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,San Gabriel,US,us/ca/sangabriel/303smissiondr/-642579081,34.098306,-118.109523,,9.5,9.5,USD,"2018-01-18T16:56:53.882Z,2018-01-19T08:55:13.514Z,2018-01-21T20:43:56.528Z",,Traditional Style Pizza,Pizza Place California,91776,USD,0,25,CA
AVweHbydByjofQCxvaMe,2015-10-23T04:22:34Z,2019-01-26T09:52:37Z,3242 22nd St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/324222ndst/1969498020,37.755246,-122.421973,http://www.singlepage.com/escape-from-new-york-pizza-5,18.7,18.7,USD,"2016-03-22T04:19:00.000Z,2015-10-23T04:23:00.000Z",,Pepperoni Pizza,Escape From New York Pizza,94110,USD,0,25,CA
AVwcnKpBByjofQCxgO1d,2016-03-27T05:38:34Z,2019-01-25T11:41:11Z,4964 W 190th St,"Pizza,Restaurant,Karaoke,Pizza Place,Restaurants",Accommodation & Food Services,Torrance,US,us/ca/torrance/4964w190thst/1425845217,33.857817,-118.363985,,32.99,32.99,USD,"2018-04-13T09:25:15.196Z,2018-03-31T01:44:17.155Z,2018-04-07T20:38:39.688Z",Salad and garlic bread Your choice of up to three toppings,6 2 Large 3 Topping Pizza and 2 Dinners Special,Georgio's Pizza,90503,USD,0,25,CA
AVwcnKpBByjofQCxgO1d,2016-03-27T05:38:34Z,2019-01-25T11:41:11Z,4964 W 190th St,"Pizza,Restaurant,Karaoke,Pizza Place,Restaurants",Accommodation & Food Services,Torrance,US,us/ca/torrance/4964w190thst/1425845217,33.857817,-118.363985,,18.25,18.25,USD,"2018-04-13T09:25:15.196Z,2018-03-31T01:44:17.156Z,2018-04-07T20:38:39.688Z",Includes cheese pepperoni ham mushrooms green peppers Canadian bacon Italian sausage and black olives,2 Cheese Deluxe Pizza,Georgio's Pizza,90503,USD,0,25,CA
AVzBBgtp-gnIPe8DShf1,2017-06-19T15:43:37Z,2019-01-25T11:40:39Z,1249 Washington Ave,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Miami Beach,US,us/fl/miamibeach/1249washingtonave/526435323,25.783774,-80.132097,,14.99,14.99,USD,"2018-01-29T09:53:46.514Z,2018-05-13T05:20:45.365Z,2018-06-26T10:06:07.645Z",Fresh slices of plum tomatoes topped with feta cheese and fresh spinach dipped in olive oil,4 Seasons Pizza,DECO Pizza,33139,USD,0,25,FL
AVzBBgtp-gnIPe8DShf1,2017-06-19T15:43:37Z,2019-01-25T11:40:39Z,1249 Washington Ave,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Miami Beach,US,us/fl/miamibeach/1249washingtonave/526435323,25.783774,-80.132097,,14.99,14.99,USD,"2018-01-29T09:53:46.514Z,2018-05-13T05:20:45.365Z,2018-06-26T10:06:07.645Z",Carne e cipolla Sliced onionsampcomma roasted green peppers and top sirloin ground beef,Meat and Onion Pizza,DECO Pizza,33139,USD,0,25,FL
AVzBBgtp-gnIPe8DShf1,2017-06-19T15:43:37Z,2019-01-25T11:40:39Z,1249 Washington Ave,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Miami Beach,US,us/fl/miamibeach/1249washingtonave/526435323,25.783774,-80.132097,,14.99,14.99,USD,"2018-01-29T09:53:46.514Z,2018-05-13T05:20:45.365Z,2018-06-26T10:06:07.645Z",Combination of flavored top sirloinampcomma ground beefampcomma sliced pepperoni and sliced Italian sausage topped with chopped bacon and smoked ham,Meat Lover Pizza,DECO Pizza,33139,USD,0,25,FL
AVyoCp1RYuCoGd6wM6dM,2017-06-14T19:18:06Z,2019-01-25T11:34:35Z,2939 E 3300 S,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Salt Lake City,US,us/ut/saltlakecity/2939e3300s/-2139017896,40.699919,-111.809314,,4.95,4.95,USD,"2018-05-09T11:03:41.227Z,2018-04-10T09:21:03.236Z,2018-06-12T10:48:44.120Z,2018-01-30T11:44:35.084Z",,Two Slices of Cheese Pizza,Big Apple Pizzeria,84109,USD,0,25,UT
AVyoCp1RYuCoGd6wM6dM,2017-06-14T19:18:06Z,2019-01-25T11:34:35Z,2939 E 3300 S,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Salt Lake City,US,us/ut/saltlakecity/2939e3300s/-2139017896,40.699919,-111.809314,,4.95,4.95,USD,"2017-10-29T12:47:42.473Z,2017-12-11T00:02:04.843Z,2018-04-09T02:36:47.731Z,2017-12-20T06:51:31.369Z",,Two Slices of Cheese Pizza,Big Apple Pizzeria,84109,USD,0,25,UT
AVwc9ih0ByjofQCxkEZM,2016-03-28T05:35:19Z,2019-01-25T11:34:35Z,156 E 200 S,"Pizza,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Salt Lake City,US,us/ut/saltlakecity/156e200s/404855197,40.76479,-111.88636,,12,12,USD,"2018-01-18T19:33:17.091Z,2018-01-19T11:20:43.993Z,2018-01-18T23:31:58.333Z,2018-01-19T14:11:39.960Z,2017-12-15T00:33:41.192Z,2017-12-05T18:22:52.347Z,2017-10-24T17:59:26.229Z,2017-10-14T13:57:44.456Z",,14 Inch Build Your Own Pizza,Este Pizzeria,84111,USD,25,40,UT
AVwc9ih0ByjofQCxkEZM,2016-03-28T05:35:19Z,2019-01-25T11:34:35Z,156 E 200 S,"Pizza,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Salt Lake City,US,us/ut/saltlakecity/156e200s/404855197,40.76479,-111.88636,,18,18,USD,"2018-01-18T19:33:17.091Z,2018-01-19T11:20:43.993Z,2018-01-18T23:31:58.333Z,2018-01-19T14:11:39.960Z,2017-12-15T00:33:41.192Z,2017-12-05T18:22:52.347Z,2017-10-24T17:59:26.229Z,2017-10-14T13:57:44.456Z",,18 Inch Build Your Own Pizza,Este Pizzeria,84111,USD,25,40,UT
AVweT0Yg_7pvs4fzB3N3,2016-03-29T04:56:28Z,2019-01-25T11:29:19Z,705 S Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Keller,US,us/tx/keller/705smainst/2120630398,32.925617,-97.253625,http://www.citysearch.com/profile/menu/9778406?singlePlatformId=mr-jims-pizza-40,9.99,9.99,USD,"2018-05-14T17:00:35.242Z,2018-06-12T12:02:39.008Z",20 buffalo wings with any pizza purchase even when pizza coupon used,Mr Jimampaposs Pizza 5,Mr Jim's Pizza,76248,USD,0,25,TX
AVweT0Yg_7pvs4fzB3N3,2016-03-29T04:56:28Z,2019-01-25T11:29:19Z,705 S Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Keller,US,us/tx/keller/705smainst/2120630398,32.925617,-97.253625,http://www.citysearch.com/profile/menu/9778406?singlePlatformId=mr-jims-pizza-40,4.99,4.99,USD,"2018-05-14T17:00:35.242Z,2018-06-12T12:02:39.008Z",any 1 topping of your choice minimum purchase of 3 pizzas required purchese may be a combination of the two sizes,Mr Jimampaposs Pizza 4,Mr Jim's Pizza,76248,USD,0,25,TX
AVwePWppkufWRAb5BNJF,2016-03-22T04:04:52Z,2019-01-25T09:04:55Z,558 W 43rd St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Chicago,US,us/il/chicago/558w43rdst/-2067920716,41.81637,-87.63956,http://www.singlepage.com/pizza-nova-13,21.25,12.5,USD,"2018-01-19T17:10:16.387Z,2018-04-08T12:18:05.599Z,2017-12-18T17:58:45.165Z,2018-01-18T18:34:45.419Z,2018-02-03T20:25:58.738Z,2017-10-28T06:46:40.711Z,2018-01-14T22:06:01.245Z,2017-12-09T17:32:51.809Z",,Vegetarian Pizza,Pizza Nova,60609,USD,0,25,IL
AVzBDLolFcQ3k02bBdP3,2017-06-19T15:50:55Z,2019-01-24T20:40:00Z,1077 W Governor Rd,"American Restaurant,Pizza Place",Accommodation & Food Services,Hershey,US,us/pa/hershey/1077wgovernorrd/-1877625236,40.268162,-76.678916,,12,12,USD,"2018-01-24T02:14:14.918Z,2018-01-14T21:01:25.807Z,2017-12-18T17:28:33.608Z,2017-12-09T17:07:43.701Z,2017-10-28T06:26:26.052Z,2018-03-04T22:36:05.526Z,2018-02-26T21:14:57.834Z,2018-04-05T06:18:09.954Z,2018-01-25T21:38:44.319Z,2018-01-24T01:46:51.612Z,2018-01-24T13:37:22.343Z",,Pepperoni Pizza Burger,Your Place Restaurant Pub,17033,USD,25,40,PA
AVwdtTwyByjofQCxrxCn,2016-03-28T05:54:13Z,2019-01-24T20:39:56Z,29101 Northwestern Hwy,Pizza Place,Accommodation & Food Services,Southfield,US,us/mi/southfield/29101northwesternhwy/-764962898,42.50076,-83.310208,,7.5,7.5,USD,2016-03-28T05:54:13Z,,Pizza,Bellacinos,48034,USD,0,25,MI
AVwci0RC_7pvs4fzwRDd,2015-10-23T02:28:50Z,2019-01-24T20:39:44Z,1019 E Coliseum Blvd,"Pizza Place,Restaurants",Accommodation & Food Services,Fort Wayne,US,us/in/fortwayne/1019ecoliseumblvd/311575961,41.117934,-85.126237,,19.95,19.95,USD,"2018-01-18T13:40:40.485Z,2018-01-19T00:54:18.672Z",,2 Medium Pizzas,Pizza Forum,46805,USD,0,25,IN
AVwci0RC_7pvs4fzwRDd,2015-10-23T02:28:50Z,2019-01-24T20:39:44Z,1019 E Coliseum Blvd,"Pizza Place,Restaurants",Accommodation & Food Services,Fort Wayne,US,us/in/fortwayne/1019ecoliseumblvd/311575961,41.117934,-85.126237,,11.96,11.96,USD,"2018-01-18T13:40:40.483Z,2018-01-19T00:54:18.668Z",,Medium Pizza Forum's Special,Pizza Forum,46805,USD,0,25,IN
AVwci0RC_7pvs4fzwRDd,2015-10-23T02:28:50Z,2019-01-24T20:39:44Z,1019 E Coliseum Blvd,"Pizza Place,Restaurants",Accommodation & Food Services,Fort Wayne,US,us/in/fortwayne/1019ecoliseumblvd/311575961,41.117934,-85.126237,,12.48,5.47,USD,"2018-01-18T13:40:40.475Z,2018-01-19T00:54:18.655Z,2015-10-23T02:28:50Z,2016-03-30T04:23:25Z",,White Pizza,Pizza Forum,46805,USD,0,25,IN
AVwci0RC_7pvs4fzwRDd,2015-10-23T02:28:50Z,2019-01-24T20:39:44Z,1019 E Coliseum Blvd,"Pizza Place,Restaurants",Accommodation & Food Services,Fort Wayne,US,us/in/fortwayne/1019ecoliseumblvd/311575961,41.117934,-85.126237,,5.47,5.47,USD,"2018-01-18T13:40:40.474Z,2018-01-19T00:54:18.653Z",,Cheese Pizza,Pizza Forum,46805,USD,0,25,IN
AV0Zn10S3D1zeR_xEGps,2017-07-06T20:37:40Z,2019-01-24T05:00:34Z,349 Northampton St,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Easton,US,us/pa/easton/349northamptonst/1993093080,40.691159,-75.210755,,9.39,9.39,USD,"2018-04-06T19:59:29.773Z,2018-04-19T18:03:20.844Z,2018-05-12T09:01:17.029Z,2018-04-16T03:25:13.723Z",Traditional sauce and cheese,Napoletana Pizza,Gino''s Pizza,18042,USD,0,25,PA
AV0Zn10S3D1zeR_xEGps,2017-07-06T20:37:40Z,2019-01-24T05:00:34Z,349 Northampton St,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Easton,US,us/pa/easton/349northamptonst/1993093080,40.691159,-75.210755,,11.99,11.99,USD,"2018-04-06T19:59:29.773Z,2018-04-19T18:03:20.844Z,2018-05-12T09:01:17.029Z,2018-04-16T03:25:13.723Z",Contains hazelnut spread,Nutella Dessert Pizza,Gino''s Pizza,18042,USD,0,25,PA
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,11.99,11.99,USD,"2018-06-18T13:29:25.562Z,2018-04-20T05:21:03.269Z",,Chicken Vodka Pizza,Marco's Pizzeria,18940,USD,0,25,PA
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,11.99,11.99,USD,"2018-06-18T13:29:25.562Z,2018-04-20T05:21:03.269Z",,Meatball Parmesan Pizza,Marco's Pizzeria,18940,USD,0,25,PA
